2111038-70685
11 o -71.064498 42.32507
24 w -71.073296 42.351897
51 h -71.047646 42.337647
2125616-20926
1 h -71.047646 42.337647
25 w -71.073296 42.351897
52 o -71.064365 42.352216
85 h -71.047646 42.337647
100 o -71.023955 42.22596
112 h -71.047646 42.337647
121 o -71.118259 42.255729
2125617-20926
1 h -71.047646 42.337647
23 w -71.073296 42.351897
50 h -71.047646 42.337647
104 o -71.064365 42.352216
109 h -71.047646 42.337647
2125618-20926
1 h -71.047646 42.337647
23 w -71.073296 42.351897
50 h -71.047646 42.337647
2125619-20926
1 h -71.047646 42.337647
24 w -71.073296 42.351897
38 o -71.018739 42.359633
39 w -71.073296 42.351897
52 h -71.047646 42.337647
2125620-20926
1 h -71.047646 42.337647
25 w -71.073296 42.351897
32 o -71.080581 42.347445
34 w -71.073296 42.351897
52 h -71.047646 42.337647
2125621-20926
1 h -71.047646 42.337647
24 w -71.073296 42.351897
51 h -71.047646 42.337647
2125657-20927
1 h -71.005133 42.253164
42 o -71.07879 42.350044
45 o -71.084009 42.346242
56 o -71.15816 42.366199
64 o -70.970933 42.250314
65 o -71.089552 42.29657
69 h -71.005133 42.253164
76 o -71.027933 42.273114
80 h -71.005133 42.253164
2125706-99118
1 h -71.098121 42.338474
27 w -71.078171 42.141824
58 o -71.072 42.353737
65 w -71.078171 42.141824
80 h -71.098121 42.338474
2126451-99112
1 h -71.076426 42.349
31 o -71.079167 42.351943
38 h -71.076426 42.349
110 o -71.061001 42.330616
129 h -71.076426 42.349
2127501-180932
1 h -71.082512 42.326109
24 o -71.066888 42.348967
27 h -71.082512 42.326109
38 o -71.071025 42.352226
48 h -71.082512 42.326109
2127512-180932
1 h -71.082512 42.326109
42 o -71.071472 42.352667
45 o -71.098798 42.339952
52 o -71.097054 42.348577
69 h -71.082512 42.326109
2127517-180932
1 h -71.082512 42.326109
53 o -71.091062 42.348909
64 h -71.082512 42.326109
107 o -71.071174 42.352759
2127567-180932
1 h -71.082512 42.326109
95 o -71.07149 42.352638
98 h -71.082512 42.326109
2127618-180932
1 h -71.082512 42.326109
79 o -71.071249 42.352639
85 h -71.082512 42.326109
2127624-180932
1 h -71.082512 42.326109
89 o -71.072889 42.35347
110 h -71.082512 42.326109
2127626-180932
1 h -71.082512 42.326109
46 o -71.063525 42.353777
63 o -71.105312 42.343209
82 o -71.07149 42.352638
114 h -71.082512 42.326109
2127637-180932
1 h -71.082512 42.326109
92 o -71.073048 42.35357
107 h -71.082512 42.326109
2128238-76333
1 h -71.083664 42.334997
64 w -71.206214 42.483197
66 o -71.072264 42.352097
70 w -71.206214 42.483197
138 h -71.083664 42.334997
2129132-229669
1 h -71.043179 42.458953
25 o -71.117279 42.276553
34 o -71.031779 42.433303
76 h -71.043179 42.458953
114 o -71.071278 42.352443
2129860-132430
1 h -71.070886 42.677405
25 w -71.150686 42.512105
78 h -71.070886 42.677405
117 o -71.075168 42.349975
126 h -71.070886 42.677405
2129870-132430
1 h -71.070886 42.677405
